#node	identifier	category	term ID	term description
SMOC2	9606.ENSP00000346537	GO Process	GO:0031323	Regulation of cellular metabolic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0031325	Positive regulation of cellular metabolic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0031326	Regulation of cellular biosynthetic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0032101	Regulation of response to external stimulus
SMOC2	9606.ENSP00000346537	GO Process	GO:0032103	Positive regulation of response to external stimulus
SMOC2	9606.ENSP00000346537	GO Process	GO:0035470	Positive regulation of vascular wound healing
SMOC2	9606.ENSP00000346537	GO Process	GO:0040012	Regulation of locomotion
SMOC2	9606.ENSP00000346537	GO Process	GO:0040017	Positive regulation of locomotion
SMOC2	9606.ENSP00000346537	GO Process	GO:0040036	Regulation of fibroblast growth factor receptor signaling pathway
SMOC2	9606.ENSP00000346537	GO Process	GO:0043062	Extracellular structure organization
SMOC2	9606.ENSP00000346537	GO Process	GO:0045229	External encapsulating structure organization
SMOC2	9606.ENSP00000346537	GO Process	GO:0045743	Positive regulation of fibroblast growth factor receptor signaling pathway
SMOC2	9606.ENSP00000346537	GO Process	GO:0045765	Regulation of angiogenesis
SMOC2	9606.ENSP00000346537	GO Process	GO:0045766	Positive regulation of angiogenesis
SMOC2	9606.ENSP00000346537	GO Process	GO:0045787	Positive regulation of cell cycle
SMOC2	9606.ENSP00000346537	GO Process	GO:0045931	Positive regulation of mitotic cell cycle
SMOC2	9606.ENSP00000346537	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0048518	Positive regulation of biological process
SMOC2	9606.ENSP00000346537	GO Process	GO:0048522	Positive regulation of cellular process
SMOC2	9606.ENSP00000346537	GO Process	GO:0048583	Regulation of response to stimulus
SMOC2	9606.ENSP00000346537	GO Process	GO:0048584	Positive regulation of response to stimulus
SMOC2	9606.ENSP00000346537	GO Process	GO:0050789	Regulation of biological process
SMOC2	9606.ENSP00000346537	GO Process	GO:0050793	Regulation of developmental process
SMOC2	9606.ENSP00000346537	GO Process	GO:0050794	Regulation of cellular process
SMOC2	9606.ENSP00000346537	GO Process	GO:0050920	Regulation of chemotaxis
SMOC2	9606.ENSP00000346537	GO Process	GO:0050921	Positive regulation of chemotaxis
SMOC2	9606.ENSP00000346537	GO Process	GO:0051052	Regulation of DNA metabolic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0051054	Positive regulation of DNA metabolic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0051094	Positive regulation of developmental process
SMOC2	9606.ENSP00000346537	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0051239	Regulation of multicellular organismal process
SMOC2	9606.ENSP00000346537	GO Process	GO:0051240	Positive regulation of multicellular organismal process
SMOC2	9606.ENSP00000346537	GO Process	GO:0051726	Regulation of cell cycle
SMOC2	9606.ENSP00000346537	GO Process	GO:0060255	Regulation of macromolecule metabolic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0061041	Regulation of wound healing
SMOC2	9606.ENSP00000346537	GO Process	GO:0061043	Regulation of vascular wound healing
SMOC2	9606.ENSP00000346537	GO Process	GO:0065007	Biological regulation
SMOC2	9606.ENSP00000346537	GO Process	GO:0071840	Cellular component organization or biogenesis
SMOC2	9606.ENSP00000346537	GO Process	GO:0080090	Regulation of primary metabolic process
SMOC2	9606.ENSP00000346537	GO Process	GO:0080134	Regulation of response to stress
SMOC2	9606.ENSP00000346537	GO Process	GO:0090287	Regulation of cellular response to growth factor stimulus
SMOC2	9606.ENSP00000346537	GO Process	GO:0090303	Positive regulation of wound healing
SMOC2	9606.ENSP00000346537	GO Process	GO:1900746	Regulation of vascular endothelial growth factor signaling pathway
SMOC2	9606.ENSP00000346537	GO Process	GO:1900748	Positive regulation of vascular endothelial growth factor signaling pathway
SMOC2	9606.ENSP00000346537	GO Process	GO:1901342	Regulation of vasculature development
SMOC2	9606.ENSP00000346537	GO Process	GO:1902547	Regulation of cellular response to vascular endothelial growth factor stimulus
SMOC2	9606.ENSP00000346537	GO Process	GO:1903034	Regulation of response to wounding
SMOC2	9606.ENSP00000346537	GO Process	GO:1903036	Positive regulation of response to wounding
SMOC2	9606.ENSP00000346537	GO Process	GO:1904018	Positive regulation of vasculature development
SMOC2	9606.ENSP00000346537	GO Process	GO:2000026	Regulation of multicellular organismal development
SMOC2	9606.ENSP00000346537	GO Process	GO:2000145	Regulation of cell motility
SMOC2	9606.ENSP00000346537	GO Process	GO:2000147	Positive regulation of cell motility
SMOC2	9606.ENSP00000346537	GO Process	GO:2000278	Regulation of DNA biosynthetic process
SMOC2	9606.ENSP00000346537	GO Process	GO:2000573	Positive regulation of DNA biosynthetic process
SMOC2	9606.ENSP00000346537	GO Process	GO:2001026	Regulation of endothelial cell chemotaxis
SMOC2	9606.ENSP00000346537	GO Process	GO:2001028	Positive regulation of endothelial cell chemotaxis
SMOC2	9606.ENSP00000346537	GO Function	GO:0005488	Binding
SMOC2	9606.ENSP00000346537	GO Function	GO:0005509	Calcium ion binding
SMOC2	9606.ENSP00000346537	GO Function	GO:0005539	Glycosaminoglycan binding
SMOC2	9606.ENSP00000346537	GO Function	GO:0008201	Heparin binding
SMOC2	9606.ENSP00000346537	GO Function	GO:0043167	Ion binding
SMOC2	9606.ENSP00000346537	GO Function	GO:0043169	Cation binding
SMOC2	9606.ENSP00000346537	GO Function	GO:0046872	Metal ion binding
SMOC2	9606.ENSP00000346537	GO Function	GO:0050840	Extracellular matrix binding
SMOC2	9606.ENSP00000346537	GO Function	GO:0097367	Carbohydrate derivative binding
SMOC2	9606.ENSP00000346537	GO Function	GO:1901681	Sulfur compound binding
SMOC2	9606.ENSP00000346537	GO Component	GO:0005576	Extracellular region
SMOC2	9606.ENSP00000346537	GO Component	GO:0005604	Basement membrane
SMOC2	9606.ENSP00000346537	GO Component	GO:0005615	Extracellular space
SMOC2	9606.ENSP00000346537	GO Component	GO:0030312	External encapsulating structure
SMOC2	9606.ENSP00000346537	GO Component	GO:0031012	Extracellular matrix
SMOC2	9606.ENSP00000346537	GO Component	GO:0062023	Collagen-containing extracellular matrix
SMOC2	9606.ENSP00000346537	GO Component	GO:0071944	Cell periphery
SMOC2	9606.ENSP00000346537	GO Component	GO:0110165	Cellular anatomical entity
SMOC2	9606.ENSP00000346537	STRING clusters	CL:31664	Mostly uncharacterized, incl. Exopeptidase activity, and Surfactant metabolism
SMOC2	9606.ENSP00000346537	STRING clusters	CL:31665	Mixed, incl. Exopeptidase activity, and A1 Propeptide
SMOC2	9606.ENSP00000346537	STRING clusters	CL:31666	Mostly uncharacterized, incl. Peptidoglycan binding, and A1 Propeptide
SMOC2	9606.ENSP00000346537	STRING clusters	CL:31667	Mostly uncharacterized, incl. Cell wall disruption in another organism, and A1 Propeptide
SMOC2	9606.ENSP00000346537	STRING clusters	CL:31669	Mixed, incl. Cell wall disruption in another organism, and Secretory diarrhea
SMOC2	9606.ENSP00000346537	STRING clusters	CL:31670	Mixed, incl. Cell wall disruption in another organism, and Alpha-defensin
SMOC2	9606.ENSP00000346537	WikiPathways	WP2361	Gastric cancer network 1
SMOC2	9606.ENSP00000346537	DISEASES	DOID:1091	Tooth disease
SMOC2	9606.ENSP00000346537	DISEASES	DOID:214	Teeth hard tissue disease
SMOC2	9606.ENSP00000346537	DISEASES	DOID:4	Disease
SMOC2	9606.ENSP00000346537	DISEASES	DOID:403	Mouth disease
SMOC2	9606.ENSP00000346537	DISEASES	DOID:7	Disease of anatomical entity
SMOC2	9606.ENSP00000346537	DISEASES	DOID:701	Dentin dysplasia
SMOC2	9606.ENSP00000346537	DISEASES	DOID:77	Gastrointestinal system disease
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000042	Animal
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000080	Male reproductive gland
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000081	Reproductive system
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000082	Male reproductive system
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000083	Female reproductive system
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000088	Cardiovascular system
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000135	Aorta
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000174	Embryonic structure
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000254	Female reproductive gland
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000284	Organism form
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000522	Gland
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000534	Gonad
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000562	Heart
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000570	Hematopoietic system
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000573	Artery
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000753	Lymphoid tissue
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0000784	Lymph node
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0001085	Vascular system
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0001102	Blood vessel
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0001363	Testis
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0001488	Endocrine gland
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0001489	Whole body
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0003091	Urogenital system
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0003096	Internal male genital organ
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0003099	Internal female genital organ
SMOC2	9606.ENSP00000346537	TISSUES	BTO:0005810	Immune system
SMOC2	9606.ENSP00000346537	COMPARTMENTS	GOCC:0005576	Extracellular region
SMOC2	9606.ENSP00000346537	COMPARTMENTS	GOCC:0005615	Extracellular space
SMOC2	9606.ENSP00000346537	COMPARTMENTS	GOCC:0071944	Cell periphery
SMOC2	9606.ENSP00000346537	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
SMOC2	9606.ENSP00000346537	Monarch	EFO:0004298	Cardiovascular measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0004302	Anthropometric measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0004324	Body weights and measures
SMOC2	9606.ENSP00000346537	Monarch	EFO:0004339	Body height
SMOC2	9606.ENSP00000346537	Monarch	EFO:0004342	Waist circumference
SMOC2	9606.ENSP00000346537	Monarch	EFO:0004512	Bone measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0004557	Population measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0004730	Hormone measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0004747	Protein measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0004995	Lean body mass
SMOC2	9606.ENSP00000346537	Monarch	EFO:0005000	Leptin measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0005093	Hip circumference
SMOC2	9606.ENSP00000346537	Monarch	EFO:0005278	Cardiovascular disease biomarker measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0005763	Pulse pressure measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0006848	Mental or behavioural disorder biomarker
SMOC2	9606.ENSP00000346537	Monarch	EFO:0007006	Depressive symptom measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0007789	BMI-adjusted waist circumference
SMOC2	9606.ENSP00000346537	Monarch	EFO:0007874	Gut microbiome measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0007882	Microbiome measurement
SMOC2	9606.ENSP00000346537	Monarch	EFO:0008039	BMI-adjusted hip circumference
SMOC2	9606.ENSP00000346537	Monarch	EFO:0009262	Nicotine dependence symptom count
SMOC2	9606.ENSP00000346537	Monarch	HP:0000118	Phenotypic abnormality
SMOC2	9606.ENSP00000346537	Monarch	HP:0000152	Abnormality of head or neck
SMOC2	9606.ENSP00000346537	Monarch	HP:0000153	Abnormality of the mouth
SMOC2	9606.ENSP00000346537	Monarch	HP:0000163	Abnormal oral cavity morphology
SMOC2	9606.ENSP00000346537	Monarch	HP:0000164	Abnormality of the dentition
SMOC2	9606.ENSP00000346537	Monarch	HP:0000234	Abnormality of the head
SMOC2	9606.ENSP00000346537	Monarch	HP:0000271	Abnormality of the face
SMOC2	9606.ENSP00000346537	Monarch	HP:0000679	Taurodontia
SMOC2	9606.ENSP00000346537	Monarch	HP:0000691	Microdontia
SMOC2	9606.ENSP00000346537	Monarch	HP:0000700	Periapical bone loss
SMOC2	9606.ENSP00000346537	Monarch	HP:0000703	Dentinogenesis imperfecta
SMOC2	9606.ENSP00000346537	Monarch	HP:0000924	Abnormality of the skeletal system
SMOC2	9606.ENSP00000346537	Monarch	HP:0003549	Abnormality of connective tissue
SMOC2	9606.ENSP00000346537	Monarch	HP:0006350	Pulp obliteration
SMOC2	9606.ENSP00000346537	Monarch	HP:0006479	Abnormal dental pulp morphology
SMOC2	9606.ENSP00000346537	Monarch	HP:0006482	Abnormality of dental morphology
SMOC2	9606.ENSP00000346537	Monarch	HP:0006486	Abnormal dental root morphology
SMOC2	9606.ENSP00000346537	Monarch	HP:0010299	Abnormal dentin morphology
SMOC2	9606.ENSP00000346537	Monarch	HP:0011060	Dentinogenesis imperfecta limited to primary teeth
SMOC2	9606.ENSP00000346537	Monarch	HP:0011061	Abnormality of dental structure
SMOC2	9606.ENSP00000346537	Monarch	HP:0011070	Abnormal molar morphology
SMOC2	9606.ENSP00000346537	Monarch	HP:0011071	Abnormality of permanent molar morphology
SMOC2	9606.ENSP00000346537	Monarch	HP:0011077	Abnormality of molar
SMOC2	9606.ENSP00000346537	Monarch	HP:0031816	Abnormal oral morphology
SMOC2	9606.ENSP00000346537	Monarch	HP:0033127	Abnormality of the musculoskeletal system
SMOC2	9606.ENSP00000346537	Monarch	HP:3000050	Abnormal odontoid tissue morphology
SMOC2	9606.ENSP00000346537	UniProt Keywords	KW-0025	Alternative splicing
SMOC2	9606.ENSP00000346537	UniProt Keywords	KW-0084	Basement membrane
SMOC2	9606.ENSP00000346537	UniProt Keywords	KW-0106	Calcium
SMOC2	9606.ENSP00000346537	UniProt Keywords	KW-0272	Extracellular matrix
SMOC2	9606.ENSP00000346537	UniProt Keywords	KW-0325	Glycoprotein
SMOC2	9606.ENSP00000346537	UniProt Keywords	KW-0479	Metal-binding
SMOC2	9606.ENSP00000346537	UniProt Keywords	KW-0677	Repeat
SMOC2	9606.ENSP00000346537	UniProt Keywords	KW-0732	Signal
SMOC2	9606.ENSP00000346537	UniProt Keywords	KW-0964	Secreted
SMOC2	9606.ENSP00000346537	UniProt Keywords	KW-1015	Disulfide bond
SMOC2	9606.ENSP00000346537	InterPro	IPR000716	Thyroglobulin type-1
SMOC2	9606.ENSP00000346537	InterPro	IPR002048	EF-hand domain
SMOC2	9606.ENSP00000346537	InterPro	IPR002350	Kazal domain
SMOC2	9606.ENSP00000346537	InterPro	IPR011992	EF-hand domain pair
SMOC2	9606.ENSP00000346537	InterPro	IPR018247	EF-Hand 1, calcium-binding site
SMOC2	9606.ENSP00000346537	InterPro	IPR019577	SPARC/Testican, calcium-binding domain
SMOC2	9606.ENSP00000346537	InterPro	IPR036058	Kazal domain superfamily
SMOC2	9606.ENSP00000346537	InterPro	IPR036857	Thyroglobulin type-1 superfamily
SMOC2	9606.ENSP00000346537	InterPro	IPR037640	SMOC-2, extracellular calcium-binding domain
SMOC2	9606.ENSP00000346537	SMART	SM00054	EF-hand, calcium binding motif
SMOC2	9606.ENSP00000346537	SMART	SM00211	Thyroglobulin type I repeats.
SMOC2	9606.ENSP00000346537	SMART	SM00280	Kazal type serine protease inhibitors
TFAP2E	9606.ENSP00000362332	GO Process	GO:0006355	Regulation of transcription, DNA-templated
TFAP2E	9606.ENSP00000362332	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
TFAP2E	9606.ENSP00000362332	GO Process	GO:0009889	Regulation of biosynthetic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0009891	Positive regulation of biosynthetic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0009893	Positive regulation of metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0010468	Regulation of gene expression
TFAP2E	9606.ENSP00000362332	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0019222	Regulation of metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0031323	Regulation of cellular metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0031325	Positive regulation of cellular metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0031326	Regulation of cellular biosynthetic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0032502	Developmental process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0042127	Regulation of cell population proliferation
TFAP2E	9606.ENSP00000362332	GO Process	GO:0045893	Positive regulation of transcription, DNA-templated
TFAP2E	9606.ENSP00000362332	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
TFAP2E	9606.ENSP00000362332	GO Process	GO:0048518	Positive regulation of biological process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0048522	Positive regulation of cellular process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0048856	Anatomical structure development
TFAP2E	9606.ENSP00000362332	GO Process	GO:0050789	Regulation of biological process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0050794	Regulation of cellular process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0051252	Regulation of RNA metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0051254	Positive regulation of RNA metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0060255	Regulation of macromolecule metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:0065007	Biological regulation
TFAP2E	9606.ENSP00000362332	GO Process	GO:0080090	Regulation of primary metabolic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
TFAP2E	9606.ENSP00000362332	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
TFAP2E	9606.ENSP00000362332	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
TFAP2E	9606.ENSP00000362332	GO Process	GO:2001141	Regulation of RNA biosynthetic process
TFAP2E	9606.ENSP00000362332	GO Function	GO:0000976	Transcription cis-regulatory region binding
TFAP2E	9606.ENSP00000362332	GO Function	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
TFAP2E	9606.ENSP00000362332	GO Function	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
TFAP2E	9606.ENSP00000362332	GO Function	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
TFAP2E	9606.ENSP00000362332	GO Function	GO:0000987	Cis-regulatory region sequence-specific DNA binding
TFAP2E	9606.ENSP00000362332	GO Function	GO:0001067	Transcription regulatory region nucleic acid binding
TFAP2E	9606.ENSP00000362332	GO Function	GO:0001216	DNA-binding transcription activator activity
TFAP2E	9606.ENSP00000362332	GO Function	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific
